['Ambos sexos', '0 anyos', '12 Castellon/Castello', '1 de enero de 2020', '4.478']
['Ambos sexos', '0 anyos', '13 Ciudad Real', '1 de enero de 2020', '3.582']
['Ambos sexos', '0 anyos', '14 Cordoba', '1 de enero de 2020', '5.978']
['Ambos sexos', '0 anyos', '15 Corunya, A', '1 de enero de 2020', '6.639']
['Ambos sexos', '0 anyos', '16 Cuenca', '1 de enero de 2020', '1.402']
['Ambos sexos', '0 anyos', '20 Gipuzkoa', '1 de enero de 2020', '5.135']
['Ambos sexos', '0 anyos', '17 Girona', '1 de enero de 2020', '6.463']
['Ambos sexos', '0 anyos', '18 Granada', '1 de enero de 2020', '7.657']
['Ambos sexos', '0 anyos', '19 Guadalajara', '1 de enero de 2020', '2.112']
['Ambos sexos', '0 anyos', '21 Huelva', '1 de enero de 2020', '4.528']
['Ambos sexos', '0 anyos', '22 Huesca', '1 de enero de 2020', '1.583']
['Ambos sexos', '0 anyos', '23 Jaen', '1 de enero de 2020', '4.706']
['Ambos sexos', '0 anyos', '24 Leon', '1 de enero de 2020', '2.365']
['Ambos sexos', '0 anyos', '25 Lleida', '1 de enero de 2020', '3.521']
['Ambos sexos', '0 anyos', '27 Lugo', '1 de enero de 2020', '1.709']
['Ambos sexos', '0 anyos', '28 Madrid', '1 de enero de 2020', '55.815']
['Ambos sexos', '0 anyos', '29 Malaga', '1 de enero de 2020', '13.329']
['Ambos sexos', '0 anyos', '30 Murcia', '1 de enero de 2020', '14.289']
['Ambos sexos', '0 anyos', '31 Navarra', '1 de enero de 2020', '5.404']
['Ambos sexos', '0 anyos', '32 Ourense', '1 de enero de 2020', '1.467']
['Ambos sexos', '0 anyos', '34 Palencia', '1 de enero de 2020', '929']
['Ambos sexos', '0 anyos', '35 Palmas, Las', '1 de enero de 2020', '7.625']
['Ambos sexos', '0 anyos', '36 Pontevedra', '1 de enero de 2020', '5.966']
['Ambos sexos', '0 anyos', '26 Rioja, La', '1 de enero de 2020', '2.412']
['Ambos sexos', '0 anyos', '37 Salamanca', '1 de enero de 2020', '1.940']
['Ambos sexos', '0 anyos', '38 Santa Cruz de Tenerife', '1 de enero de 2020', '6.592']
['Ambos sexos', '0 anyos', '40 Segovia', '1 de enero de 2020', '1.022']
['Ambos sexos', '0 anyos', '41 Sevilla', '1 de enero de 2020', '16.219']
['Ambos sexos', '0 anyos', '42 Soria', '1 de enero de 2020', '591']
['Ambos sexos', '0 anyos', '43 Tarragona', '1 de enero de 2020', '6.642']
['Ambos sexos', '0 anyos', '44 Teruel', '1 de enero de 2020', '982']
['Ambos sexos', '0 anyos', '45 Toledo', '1 de enero de 2020', '5.497']
['Ambos sexos', '0 anyos', '46 Valencia/València', '1 de enero de 2020', '18.946']
['Ambos sexos', '0 anyos', '47 Valladolid', '1 de enero de 2020', '3.317']
['Ambos sexos', '0 anyos', '49 Zamora', '1 de enero de 2020', '838']
['Ambos sexos', '0 anyos', '50 Zaragoza', '1 de enero de 2020', '7.127']
['Ambos sexos', '0 anyos', '51 Ceuta', '1 de enero de 2020', '832']
['Ambos sexos', '0 anyos', '52 Melilla', '1 de enero de 2020', '1.221']
['Ambos sexos', '1 anyo', 'Total Nacional', '1 de enero de 2020', '378.390']
['Ambos sexos', '1 anyo', '02 Albacete', '1 de enero de 2020', '3.078']
['Ambos sexos', '1 anyo', '03 Alicante/Alacant', '1 de enero de 2020', '14.665']
['Ambos sexos', '1 anyo', '04 Almeria', '1 de enero de 2020', '7.552']
['Ambos sexos', '1 anyo', '01 Araba/Alava', '1 de enero de 2020', '2.731']
['Ambos sexos', '1 anyo', '33 Asturias', '1 de enero de 2020', '5.815']
['Ambos sexos', '1 anyo', '05 Avila', '1 de enero de 2020', '1.012']
['Ambos sexos', '1 anyo', '06 Badajoz', '1 de enero de 2020', '5.259']
['Ambos sexos', '1 anyo', '07 Balears, Illes', '1 de enero de 2020', '10.552']
['Ambos sexos', '1 anyo', '08 Barcelona', '1 de enero de 2020', '47.721']
['Ambos sexos', '1 anyo', '48 Bizkaia', '1 de enero de 2020', '8.087']
['Ambos sexos', '1 anyo', '09 Burgos', '1 de enero de 2020', '2.410']
['Ambos sexos', '1 anyo', '10 Caceres', '1 de enero de 2020', '2.622']
['Ambos sexos', '1 anyo', '11 Cadiz', '1 de enero de 2020', '10.374']
['Ambos sexos', '1 anyo', '39 Cantabria', '1 de enero de 2020', '3.860']
['Ambos sexos', '1 anyo', '12 Castellon/Castello', '1 de enero de 2020', '4.730']
['Ambos sexos', '1 anyo', '13 Ciudad Real', '1 de enero de 2020', '3.728']
['Ambos sexos', '1 anyo', '14 Cordoba', '1 de enero de 2020', '6.265']
['Ambos sexos', '1 anyo', '15 Corunya, A', '1 de enero de 2020', '7.293']
['Ambos sexos', '1 anyo', '16 Cuenca', '1 de enero de 2020', '1.338']
['Ambos sexos', '1 anyo', '20 Gipuzkoa', '1 de enero de 2020', '5.554']
['Ambos sexos', '1 anyo', '17 Girona', '1 de enero de 2020', '6.911']
['Ambos sexos', '1 anyo', '18 Granada', '1 de enero de 2020', '7.579']
['Ambos sexos', '1 anyo', '19 Guadalajara', '1 de enero de 2020', '2.242']
['Ambos sexos', '1 anyo', '21 Huelva', '1 de enero de 2020', '4.311']
['Ambos sexos', '1 anyo', '22 Huesca', '1 de enero de 2020', '1.709']
['Ambos sexos', '1 anyo', '23 Jaen', '1 de enero de 2020', '4.902']
['Ambos sexos', '1 anyo', '24 Leon', '1 de enero de 2020', '2.674']
['Ambos sexos', '1 anyo', '25 Lleida', '1 de enero de 2020', '3.564']
['Ambos sexos', '1 anyo', '27 Lugo', '1 de enero de 2020', '1.997']
['Ambos sexos', '1 anyo', '28 Madrid', '1 de enero de 2020', '58.359']
['Ambos sexos', '1 anyo', '29 Malaga', '1 de enero de 2020', '13.937']
['Ambos sexos', '1 anyo', '30 Murcia', '1 de enero de 2020', '14.835']
['Ambos sexos', '1 anyo', '31 Navarra', '1 de enero de 2020', '5.557']
['Ambos sexos', '1 anyo', '32 Ourense', '1 de enero de 2020', '1.510']
['Ambos sexos', '1 anyo', '34 Palencia', '1 de enero de 2020', '987']
['Ambos sexos', '1 anyo', '35 Palmas, Las', '1 de enero de 2020', '7.943']
['Ambos sexos', '1 anyo', '36 Pontevedra', '1 de enero de 2020', '6.102']
['Ambos sexos', '1 anyo', '26 Rioja, La', '1 de enero de 2020', '2.408']
['Ambos sexos', '1 anyo', '37 Salamanca', '1 de enero de 2020', '2.108']
['Ambos sexos', '1 anyo', '38 Santa Cruz de Tenerife', '1 de enero de 2020', '7.222']
['Ambos sexos', '1 anyo', '40 Segovia', '1 de enero de 2020', '1.074']
['Ambos sexos', '1 anyo', '41 Sevilla', '1 de enero de 2020', '17.222']
['Ambos sexos', '1 anyo', '42 Soria', '1 de enero de 2020', '626']
