Sexo;Edad;Provincias;Periodo;Total
ambos sexos;60;toledo;1 de enero de 2020;8.873
ambos sexos;60;valencia/valencia;1 de enero de 2020;34.920
ambos sexos;60;valladolid;1 de enero de 2020;7.596
ambos sexos;60;zamora;1 de enero de 2020;2.760
ambos sexos;60;zaragoza;1 de enero de 2020;13.174
ambos sexos;60;ceuta;1 de enero de 2020;1.059
ambos sexos;60;melilla;1 de enero de 2020;1.012
ambos sexos;61;total nacional;1 de enero de 2020;610.731
ambos sexos;61;albacete;1 de enero de 2020;5.135
ambos sexos;61;alicante/alacant;1 de enero de 2020;24.787
ambos sexos;61;almeria;1 de enero de 2020;8.631
ambos sexos;61;araba/alava;1 de enero de 2020;4.422
ambos sexos;61;asturias;1 de enero de 2020;16.310
ambos sexos;61;avila;1 de enero de 2020;2.400
ambos sexos;61;badajoz;1 de enero de 2020;9.135
ambos sexos;61;balears, illes;1 de enero de 2020;14.121
ambos sexos;61;barcelona;1 de enero de 2020;68.803
ambos sexos;61;bizkaia;1 de enero de 2020;16.788
ambos sexos;61;burgos;1 de enero de 2020;5.316
ambos sexos;61;caceres;1 de enero de 2020;5.988
ambos sexos;61;cadiz;1 de enero de 2020;16.433
ambos sexos;61;cantabria;1 de enero de 2020;8.775
ambos sexos;61;castellon/castello;1 de enero de 2020;7.404
ambos sexos;61;ciudad real;1 de enero de 2020;6.757
ambos sexos;61;cordoba;1 de enero de 2020;10.925
ambos sexos;61;corunya, a;1 de enero de 2020;15.685
ambos sexos;61;cuenca;1 de enero de 2020;2.765
ambos sexos;61;gipuzkoa;1 de enero de 2020;9.913
ambos sexos;61;girona;1 de enero de 2020;9.584
ambos sexos;61;granada;1 de enero de 2020;12.520
ambos sexos;61;guadalajara;1 de enero de 2020;3.154
ambos sexos;61;huelva;1 de enero de 2020;6.634
ambos sexos;61;huesca;1 de enero de 2020;3.082
ambos sexos;61;jaen;1 de enero de 2020;8.949
ambos sexos;61;leon;1 de enero de 2020;7.144
ambos sexos;61;lleida;1 de enero de 2020;5.497
ambos sexos;61;lugo;1 de enero de 2020;4.877
ambos sexos;61;madrid;1 de enero de 2020;80.324
ambos sexos;61;malaga;1 de enero de 2020;21.093
ambos sexos;61;murcia;1 de enero de 2020;17.615
ambos sexos;61;navarra;1 de enero de 2020;8.240
ambos sexos;61;ourense;1 de enero de 2020;4.467
ambos sexos;61;palencia;1 de enero de 2020;2.630
ambos sexos;61;palmas, las;1 de enero de 2020;13.928
ambos sexos;61;pontevedra;1 de enero de 2020;12.714
ambos sexos;61;rioja, la;1 de enero de 2020;4.151
ambos sexos;61;salamanca;1 de enero de 2020;4.954
ambos sexos;61;santa cruz de tenerife;1 de enero de 2020;13.232
ambos sexos;61;segovia;1 de enero de 2020;2.180
ambos sexos;61;sevilla;1 de enero de 2020;23.674
ambos sexos;61;soria;1 de enero de 2020;1.333
ambos sexos;61;tarragona;1 de enero de 2020;10.104
ambos sexos;61;teruel;1 de enero de 2020;1.953
ambos sexos;61;toledo;1 de enero de 2020;8.449
ambos sexos;61;valencia/valencia;1 de enero de 2020;32.971
ambos sexos;61;valladolid;1 de enero de 2020;7.287
ambos sexos;61;zamora;1 de enero de 2020;2.677
ambos sexos;61;zaragoza;1 de enero de 2020;12.822
ambos sexos;61;ceuta;1 de enero de 2020;1.008
ambos sexos;61;melilla;1 de enero de 2020;993
ambos sexos;62;total nacional;1 de enero de 2020;594.014
ambos sexos;62;albacete;1 de enero de 2020;4.875
ambos sexos;62;alicante/alacant;1 de enero de 2020;24.266
ambos sexos;62;almeria;1 de enero de 2020;8.241
ambos sexos;62;araba/alava;1 de enero de 2020;4.335
ambos sexos;62;asturias;1 de enero de 2020;16.370
ambos sexos;62;avila;1 de enero de 2020;2.254
ambos sexos;62;badajoz;1 de enero de 2020;8.378
ambos sexos;62;balears, illes;1 de enero de 2020;13.614
ambos sexos;62;barcelona;1 de enero de 2020;66.710
ambos sexos;62;bizkaia;1 de enero de 2020;16.655
ambos sexos;62;burgos;1 de enero de 2020;5.254
ambos sexos;62;caceres;1 de enero de 2020;5.645
ambos sexos;62;cadiz;1 de enero de 2020;16.234
ambos sexos;62;cantabria;1 de enero de 2020;8.705
ambos sexos;62;castellon/castello;1 de enero de 2020;7.094
ambos sexos;62;ciudad real;1 de enero de 2020;6.433
ambos sexos;62;cordoba;1 de enero de 2020;10.212
ambos sexos;62;corunya, a;1 de enero de 2020;15.501
ambos sexos;62;cuenca;1 de enero de 2020;2.569
ambos sexos;62;gipuzkoa;1 de enero de 2020;9.583
ambos sexos;62;girona;1 de enero de 2020;9.325
ambos sexos;62;granada;1 de enero de 2020;11.744
ambos sexos;62;guadalajara;1 de enero de 2020;2.938
ambos sexos;62;huelva;1 de enero de 2020;6.384
ambos sexos;62;huesca;1 de enero de 2020;2.966
ambos sexos;62;jaen;1 de enero de 2020;8.206
ambos sexos;62;leon;1 de enero de 2020;7.215
ambos sexos;62;lleida;1 de enero de 2020;5.354
ambos sexos;62;lugo;1 de enero de 2020;4.751
ambos sexos;62;madrid;1 de enero de 2020;78.489
ambos sexos;62;malaga;1 de enero de 2020;20.721
ambos sexos;62;murcia;1 de enero de 2020;16.895
ambos sexos;62;navarra;1 de enero de 2020;8.245
ambos sexos;62;ourense;1 de enero de 2020;4.400
ambos sexos;62;palencia;1 de enero de 2020;2.691
ambos sexos;62;palmas, las;1 de enero de 2020;13.345
ambos sexos;62;pontevedra;1 de enero de 2020;12.288
ambos sexos;62;rioja, la;1 de enero de 2020;4.242
ambos sexos;62;salamanca;1 de enero de 2020;4.790
ambos sexos;62;santa cruz de tenerife;1 de enero de 2020;13.114
ambos sexos;62;segovia;1 de enero de 2020;2.164
ambos sexos;62;sevilla;1 de enero de 2020;23.178
ambos sexos;62;soria;1 de enero de 2020;1.228
ambos sexos;62;tarragona;1 de enero de 2020;9.937
ambos sexos;62;teruel;1 de enero de 2020;1.913
ambos sexos;62;toledo;1 de enero de 2020;8.248
ambos sexos;62;valencia/valencia;1 de enero de 2020;31.913
ambos sexos;62;valladolid;1 de enero de 2020;7.321
ambos sexos;62;zamora;1 de enero de 2020;2.632
ambos sexos;62;zaragoza;1 de enero de 2020;12.562
ambos sexos;62;ceuta;1 de enero de 2020;934
ambos sexos;62;melilla;1 de enero de 2020;956
ambos sexos;63;total nacional;1 de enero de 2020;552.616
ambos sexos;63;albacete;1 de enero de 2020;4.144
ambos sexos;63;alicante/alacant;1 de enero de 2020;22.356
ambos sexos;63;almeria;1 de enero de 2020;7.357
ambos sexos;63;araba/alava;1 de enero de 2020;4.198
ambos sexos;63;asturias;1 de enero de 2020;15.781
ambos sexos;63;avila;1 de enero de 2020;2.161
ambos sexos;63;badajoz;1 de enero de 2020;7.784
ambos sexos;63;balears, illes;1 de enero de 2020;12.740
ambos sexos;63;barcelona;1 de enero de 2020;62.508
ambos sexos;63;bizkaia;1 de enero de 2020;15.534
ambos sexos;63;burgos;1 de enero de 2020;4.924
ambos sexos;63;caceres;1 de enero de 2020;5.105
ambos sexos;63;cadiz;1 de enero de 2020;14.240
ambos sexos;63;cantabria;1 de enero de 2020;7.967
ambos sexos;63;castellon/castello;1 de enero de 2020;6.506
ambos sexos;63;ciudad real;1 de enero de 2020;5.736
ambos sexos;63;cordoba;1 de enero de 2020;9.367
ambos sexos;63;corunya, a;1 de enero de 2020;14.884
ambos sexos;63;cuenca;1 de enero de 2020;2.283
ambos sexos;63;gipuzkoa;1 de enero de 2020;9.363
ambos sexos;63;girona;1 de enero de 2020;8.737
ambos sexos;63;granada;1 de enero de 2020;10.604
ambos sexos;63;guadalajara;1 de enero de 2020;2.783
ambos sexos;63;huelva;1 de enero de 2020;5.636
ambos sexos;63;huesca;1 de enero de 2020;2.789
ambos sexos;63;jaen;1 de enero de 2020;7.777
ambos sexos;63;leon;1 de enero de 2020;6.864
ambos sexos;63;lleida;1 de enero de 2020;4.934
ambos sexos;63;lugo;1 de enero de 2020;4.681
ambos sexos;63;madrid;1 de enero de 2020;72.990
ambos sexos;63;malaga;1 de enero de 2020;19.074
ambos sexos;63;murcia;1 de enero de 2020;14.730
ambos sexos;63;navarra;1 de enero de 2020;7.797
ambos sexos;63;ourense;1 de enero de 2020;4.226
ambos sexos;63;palencia;1 de enero de 2020;2.551
ambos sexos;63;palmas, las;1 de enero de 2020;12.770
ambos sexos;63;pontevedra;1 de enero de 2020;12.160
ambos sexos;63;rioja, la;1 de enero de 2020;3.961
ambos sexos;63;salamanca;1 de enero de 2020;4.521
ambos sexos;63;santa cruz de tenerife;1 de enero de 2020;12.701
ambos sexos;63;segovia;1 de enero de 2020;1.997
ambos sexos;63;sevilla;1 de enero de 2020;20.783
ambos sexos;63;soria;1 de enero de 2020;1.157
ambos sexos;63;tarragona;1 de enero de 2020;9.221
ambos sexos;63;teruel;1 de enero de 2020;1.707
ambos sexos;63;toledo;1 de enero de 2020;7.552
ambos sexos;63;valencia/valencia;1 de enero de 2020;29.783
ambos sexos;63;valladolid;1 de enero de 2020;6.998
ambos sexos;63;zamora;1 de enero de 2020;2.566
ambos sexos;63;zaragoza;1 de enero de 2020;11.915
ambos sexos;63;ceuta;1 de enero de 2020;842
ambos sexos;63;melilla;1 de enero de 2020;872
ambos sexos;64;total nacional;1 de enero de 2020;534.091
ambos sexos;64;albacete;1 de enero de 2020;4.041
ambos sexos;64;alicante/alacant;1 de enero de 2020;22.362
ambos sexos;64;almeria;1 de enero de 2020;7.292
ambos sexos;64;araba/alava;1 de enero de 2020;4.051
ambos sexos;64;asturias;1 de enero de 2020;15.057
ambos sexos;64;avila;1 de enero de 2020;2.065
ambos sexos;64;badajoz;1 de enero de 2020;7.338
ambos sexos;64;balears, illes;1 de enero de 2020;12.282
ambos sexos;64;barcelona;1 de enero de 2020;60.503
ambos sexos;64;bizkaia;1 de enero de 2020;14.910
ambos sexos;64;burgos;1 de enero de 2020;4.591
ambos sexos;64;caceres;1 de enero de 2020;4.890
ambos sexos;64;cadiz;1 de enero de 2020;14.081
ambos sexos;64;cantabria;1 de enero de 2020;7.713
ambos sexos;64;castellon/castello;1 de enero de 2020;6.592
ambos sexos;64;ciudad real;1 de enero de 2020;5.217
ambos sexos;64;cordoba;1 de enero de 2020;8.957
ambos sexos;64;corunya, a;1 de enero de 2020;14.246
ambos sexos;64;cuenca;1 de enero de 2020;2.138
ambos sexos;64;gipuzkoa;1 de enero de 2020;8.834
ambos sexos;64;girona;1 de enero de 2020;8.718
ambos sexos;64;granada;1 de enero de 2020;10.034
ambos sexos;64;guadalajara;1 de enero de 2020;2.642
ambos sexos;64;huelva;1 de enero de 2020;5.619
ambos sexos;64;huesca;1 de enero de 2020;2.721
ambos sexos;64;jaen;1 de enero de 2020;7.072
ambos sexos;64;leon;1 de enero de 2020;6.474
ambos sexos;64;lleida;1 de enero de 2020;4.754
ambos sexos;64;lugo;1 de enero de 2020;4.518
ambos sexos;64;madrid;1 de enero de 2020;70.455
ambos sexos;64;malaga;1 de enero de 2020;18.731
ambos sexos;64;murcia;1 de enero de 2020;14.483
ambos sexos;64;navarra;1 de enero de 2020;7.380
ambos sexos;64;ourense;1 de enero de 2020;3.941
ambos sexos;64;palencia;1 de enero de 2020;2.436
ambos sexos;64;palmas, las;1 de enero de 2020;12.401
ambos sexos;64;pontevedra;1 de enero de 2020;11.654
ambos sexos;64;rioja, la;1 de enero de 2020;3.723
ambos sexos;64;salamanca;1 de enero de 2020;4.259
ambos sexos;64;santa cruz de tenerife;1 de enero de 2020;12.229
ambos sexos;64;segovia;1 de enero de 2020;1.888
ambos sexos;64;sevilla;1 de enero de 2020;20.337
ambos sexos;64;soria;1 de enero de 2020;1.041
ambos sexos;64;tarragona;1 de enero de 2020;9.365
ambos sexos;64;teruel;1 de enero de 2020;1.645
ambos sexos;64;toledo;1 de enero de 2020;7.141
ambos sexos;64;valencia/valencia;1 de enero de 2020;29.017
ambos sexos;64;valladolid;1 de enero de 2020;6.723
ambos sexos;64;zamora;1 de enero de 2020;2.439
ambos sexos;64;zaragoza;1 de enero de 2020;11.482
ambos sexos;64;ceuta;1 de enero de 2020;839
ambos sexos;64;melilla;1 de enero de 2020;771
ambos sexos;65;total nacional;1 de enero de 2020;507.327
ambos sexos;65;albacete;1 de enero de 2020;3.865
ambos sexos;65;alicante/alacant;1 de enero de 2020;20.931
ambos sexos;65;almeria;1 de enero de 2020;6.844
ambos sexos;65;araba/alava;1 de enero de 2020;3.891
ambos sexos;65;asturias;1 de enero de 2020;14.507
ambos sexos;65;avila;1 de enero de 2020;1.915
ambos sexos;65;badajoz;1 de enero de 2020;6.866
ambos sexos;65;balears, illes;1 de enero de 2020;11.826
ambos sexos;65;barcelona;1 de enero de 2020;58.605
ambos sexos;65;bizkaia;1 de enero de 2020;14.149
ambos sexos;65;burgos;1 de enero de 2020;4.506
ambos sexos;65;caceres;1 de enero de 2020;4.617
ambos sexos;65;cadiz;1 de enero de 2020;12.915
ambos sexos;65;cantabria;1 de enero de 2020;7.379
ambos sexos;65;castellon/castello;1 de enero de 2020;6.135
ambos sexos;65;ciudad real;1 de enero de 2020;5.012
ambos sexos;65;cordoba;1 de enero de 2020;8.490
ambos sexos;65;corunya, a;1 de enero de 2020;14.041
ambos sexos;65;cuenca;1 de enero de 2020;2.014
ambos sexos;65;gipuzkoa;1 de enero de 2020;8.532
ambos sexos;65;girona;1 de enero de 2020;8.312
ambos sexos;65;granada;1 de enero de 2020;9.568
ambos sexos;65;guadalajara;1 de enero de 2020;2.437
ambos sexos;65;huelva;1 de enero de 2020;5.082
ambos sexos;65;huesca;1 de enero de 2020;2.539
ambos sexos;65;jaen;1 de enero de 2020;6.483
ambos sexos;65;leon;1 de enero de 2020;6.099
ambos sexos;65;lleida;1 de enero de 2020;4.592
ambos sexos;65;lugo;1 de enero de 2020;4.405
ambos sexos;65;madrid;1 de enero de 2020;66.262
ambos sexos;65;malaga;1 de enero de 2020;17.864
ambos sexos;65;murcia;1 de enero de 2020;13.612
ambos sexos;65;navarra;1 de enero de 2020;7.012
ambos sexos;65;ourense;1 de enero de 2020;4.160
ambos sexos;65;palencia;1 de enero de 2020;2.203
ambos sexos;65;palmas, las;1 de enero de 2020;11.754
ambos sexos;65;pontevedra;1 de enero de 2020;11.295
ambos sexos;65;rioja, la;1 de enero de 2020;3.597
ambos sexos;65;salamanca;1 de enero de 2020;4.169
ambos sexos;65;santa cruz de tenerife;1 de enero de 2020;11.767
ambos sexos;65;segovia;1 de enero de 2020;1.716
ambos sexos;65;sevilla;1 de enero de 2020;18.927
ambos sexos;65;soria;1 de enero de 2020;1.007
ambos sexos;65;tarragona;1 de enero de 2020;8.882
ambos sexos;65;teruel;1 de enero de 2020;1.408
ambos sexos;65;toledo;1 de enero de 2020;6.669
ambos sexos;65;valencia/valencia;1 de enero de 2020;27.600
ambos sexos;65;valladolid;1 de enero de 2020;6.318
ambos sexos;65;zamora;1 de enero de 2020;2.314
ambos sexos;65;zaragoza;1 de enero de 2020;10.775
ambos sexos;65;ceuta;1 de enero de 2020;761
ambos sexos;65;melilla;1 de enero de 2020;696
ambos sexos;66;total nacional;1 de enero de 2020;505.264
ambos sexos;66;albacete;1 de enero de 2020;3.907
ambos sexos;66;alicante/alacant;1 de enero de 2020;21.154
ambos sexos;66;almeria;1 de enero de 2020;6.796
ambos sexos;66;araba/alava;1 de enero de 2020;3.824
ambos sexos;66;asturias;1 de enero de 2020;14.495
ambos sexos;66;avila;1 de enero de 2020;1.879
ambos sexos;66;badajoz;1 de enero de 2020;6.987
ambos sexos;66;balears, illes;1 de enero de 2020;11.489
ambos sexos;66;barcelona;1 de enero de 2020;58.313
ambos sexos;66;bizkaia;1 de enero de 2020;14.008
ambos sexos;66;burgos;1 de enero de 2020;4.436
ambos sexos;66;caceres;1 de enero de 2020;4.681
ambos sexos;66;cadiz;1 de enero de 2020;13.262
ambos sexos;66;cantabria;1 de enero de 2020;7.334
ambos sexos;66;castellon/castello;1 de enero de 2020;5.961
ambos sexos;66;ciudad real;1 de enero de 2020;5.165
ambos sexos;66;cordoba;1 de enero de 2020;8.490
ambos sexos;66;corunya, a;1 de enero de 2020;13.931
ambos sexos;66;cuenca;1 de enero de 2020;2.024
ambos sexos;66;gipuzkoa;1 de enero de 2020;8.604
ambos sexos;66;girona;1 de enero de 2020;8.033
ambos sexos;66;granada;1 de enero de 2020;9.450
ambos sexos;66;guadalajara;1 de enero de 2020;2.348
ambos sexos;66;huelva;1 de enero de 2020;5.051
ambos sexos;66;huesca;1 de enero de 2020;2.534
ambos sexos;66;jaen;1 de enero de 2020;6.874
ambos sexos;66;leon;1 de enero de 2020;5.906
ambos sexos;66;lleida;1 de enero de 2020;4.636
ambos sexos;66;lugo;1 de enero de 2020;4.355
ambos sexos;66;madrid;1 de enero de 2020;66.042
ambos sexos;66;malaga;1 de enero de 2020;17.691
ambos sexos;66;murcia;1 de enero de 2020;13.695
ambos sexos;66;navarra;1 de enero de 2020;6.938
ambos sexos;66;ourense;1 de enero de 2020;4.149
ambos sexos;66;palencia;1 de enero de 2020;2.230
ambos sexos;66;palmas, las;1 de enero de 2020;11.372
ambos sexos;66;pontevedra;1 de enero de 2020;11.214
ambos sexos;66;rioja, la;1 de enero de 2020;3.540
ambos sexos;66;salamanca;1 de enero de 2020;4.030
ambos sexos;66;santa cruz de tenerife;1 de enero de 2020;11.347
ambos sexos;66;segovia;1 de enero de 2020;1.696
ambos sexos;66;sevilla;1 de enero de 2020;19.454
ambos sexos;66;soria;1 de enero de 2020;1.108
ambos sexos;66;tarragona;1 de enero de 2020;8.786
ambos sexos;66;teruel;1 de enero de 2020;1.615
ambos sexos;66;toledo;1 de enero de 2020;6.493
ambos sexos;66;valencia/valencia;1 de enero de 2020;27.290
ambos sexos;66;valladolid;1 de enero de 2020;6.374
ambos sexos;66;zamora;1 de enero de 2020;2.343
ambos sexos;66;zaragoza;1 de enero de 2020;10.549
ambos sexos;66;ceuta;1 de enero de 2020;734
ambos sexos;66;melilla;1 de enero de 2020;650
ambos sexos;67;total nacional;1 de enero de 2020;500.621
ambos sexos;67;albacete;1 de enero de 2020;3.795
ambos sexos;67;alicante/alacant;1 de enero de 2020;21.666
ambos sexos;67;almeria;1 de enero de 2020;6.673
ambos sexos;67;araba/alava;1 de enero de 2020;3.835
ambos sexos;67;asturias;1 de enero de 2020;14.185
ambos sexos;67;avila;1 de enero de 2020;1.923
ambos sexos;67;badajoz;1 de enero de 2020;6.918
ambos sexos;67;balears, illes;1 de enero de 2020;11.685
ambos sexos;67;barcelona;1 de enero de 2020;57.907
ambos sexos;67;bizkaia;1 de enero de 2020;13.868
ambos sexos;67;burgos;1 de enero de 2020;4.323
ambos sexos;67;caceres;1 de enero de 2020;4.565
ambos sexos;67;cadiz;1 de enero de 2020;12.975
ambos sexos;67;cantabria;1 de enero de 2020;7.188
ambos sexos;67;castellon/castello;1 de enero de 2020;6.197
ambos sexos;67;ciudad real;1 de enero de 2020;5.227
ambos sexos;67;cordoba;1 de enero de 2020;8.134
ambos sexos;67;corunya, a;1 de enero de 2020;14.107
ambos sexos;67;cuenca;1 de enero de 2020;2.112
ambos sexos;67;gipuzkoa;1 de enero de 2020;8.517
ambos sexos;67;girona;1 de enero de 2020;7.981
ambos sexos;67;granada;1 de enero de 2020;9.143
ambos sexos;67;guadalajara;1 de enero de 2020;2.229
ambos sexos;67;huelva;1 de enero de 2020;5.006
ambos sexos;67;huesca;1 de enero de 2020;2.469
ambos sexos;67;jaen;1 de enero de 2020;6.593
ambos sexos;67;leon;1 de enero de 2020;5.799
ambos sexos;67;lleida;1 de enero de 2020;4.533
ambos sexos;67;lugo;1 de enero de 2020;4.226
ambos sexos;67;madrid;1 de enero de 2020;64.877
ambos sexos;67;malaga;1 de enero de 2020;17.510
ambos sexos;67;murcia;1 de enero de 2020;13.388
ambos sexos;67;navarra;1 de enero de 2020;6.851
ambos sexos;67;ourense;1 de enero de 2020;4.159
ambos sexos;67;palencia;1 de enero de 2020;2.160
ambos sexos;67;palmas, las;1 de enero de 2020;11.530
ambos sexos;67;pontevedra;1 de enero de 2020;11.189
ambos sexos;67;rioja, la;1 de enero de 2020;3.383
ambos sexos;67;salamanca;1 de enero de 2020;3.937
ambos sexos;67;santa cruz de tenerife;1 de enero de 2020;10.796
ambos sexos;67;segovia;1 de enero de 2020;1.600
ambos sexos;67;sevilla;1 de enero de 2020;19.008
ambos sexos;67;soria;1 de enero de 2020;974
ambos sexos;67;tarragona;1 de enero de 2020;8.848
ambos sexos;67;teruel;1 de enero de 2020;1.514
ambos sexos;67;toledo;1 de enero de 2020;6.612
ambos sexos;67;valencia/valencia;1 de enero de 2020;27.700
ambos sexos;67;valladolid;1 de enero de 2020;6.319
ambos sexos;67;zamora;1 de enero de 2020;2.367
ambos sexos;67;zaragoza;1 de enero de 2020;10.790
ambos sexos;67;ceuta;1 de enero de 2020;666
ambos sexos;67;melilla;1 de enero de 2020;665
ambos sexos;68;total nacional;1 de enero de 2020;465.797
ambos sexos;68;albacete;1 de enero de 2020;3.430
ambos sexos;68;alicante/alacant;1 de enero de 2020;20.430
ambos sexos;68;almeria;1 de enero de 2020;6.356
ambos sexos;68;araba/alava;1 de enero de 2020;3.555
ambos sexos;68;asturias;1 de enero de 2020;13.160
ambos sexos;68;avila;1 de enero de 2020;1.753
ambos sexos;68;badajoz;1 de enero de 2020;6.677
ambos sexos;68;balears, illes;1 de enero de 2020;10.648
ambos sexos;68;barcelona;1 de enero de 2020;54.280
ambos sexos;68;bizkaia;1 de enero de 2020;12.657
ambos sexos;68;burgos;1 de enero de 2020;4.032
ambos sexos;68;caceres;1 de enero de 2020;4.096
ambos sexos;68;cadiz;1 de enero de 2020;11.848
ambos sexos;68;cantabria;1 de enero de 2020;6.752
ambos sexos;68;castellon/castello;1 de enero de 2020;5.824
ambos sexos;68;ciudad real;1 de enero de 2020;4.477
ambos sexos;68;cordoba;1 de enero de 2020;7.257
ambos sexos;68;corunya, a;1 de enero de 2020;12.951
ambos sexos;68;cuenca;1 de enero de 2020;1.860
ambos sexos;68;gipuzkoa;1 de enero de 2020;8.134
ambos sexos;68;girona;1 de enero de 2020;7.412
ambos sexos;68;granada;1 de enero de 2020;8.581
ambos sexos;68;guadalajara;1 de enero de 2020;1.996
ambos sexos;68;huelva;1 de enero de 2020;4.795
ambos sexos;68;huesca;1 de enero de 2020;2.206
ambos sexos;68;jaen;1 de enero de 2020;5.483
ambos sexos;68;leon;1 de enero de 2020;5.522
ambos sexos;68;lleida;1 de enero de 2020;4.039
ambos sexos;68;lugo;1 de enero de 2020;3.870
ambos sexos;68;madrid;1 de enero de 2020;60.965
ambos sexos;68;malaga;1 de enero de 2020;16.459
ambos sexos;68;murcia;1 de enero de 2020;12.787
ambos sexos;68;navarra;1 de enero de 2020;6.564
ambos sexos;68;ourense;1 de enero de 2020;3.905
ambos sexos;68;palencia;1 de enero de 2020;1.951
ambos sexos;68;palmas, las;1 de enero de 2020;10.687
ambos sexos;68;pontevedra;1 de enero de 2020;10.183
ambos sexos;68;rioja, la;1 de enero de 2020;3.251
ambos sexos;68;salamanca;1 de enero de 2020;3.664
ambos sexos;68;santa cruz de tenerife;1 de enero de 2020;10.643
ambos sexos;68;segovia;1 de enero de 2020;1.519
ambos sexos;68;sevilla;1 de enero de 2020;17.899
ambos sexos;68;soria;1 de enero de 2020;915
ambos sexos;68;tarragona;1 de enero de 2020;8.296
ambos sexos;68;teruel;1 de enero de 2020;1.341
ambos sexos;68;toledo;1 de enero de 2020;5.992
ambos sexos;68;valencia/valencia;1 de enero de 2020;25.632
ambos sexos;68;valladolid;1 de enero de 2020;5.972
ambos sexos;68;zamora;1 de enero de 2020;2.050
ambos sexos;68;zaragoza;1 de enero de 2020;9.941
ambos sexos;68;ceuta;1 de enero de 2020;555
ambos sexos;68;melilla;1 de enero de 2020;544
ambos sexos;69;total nacional;1 de enero de 2020;452.750
ambos sexos;69;albacete;1 de enero de 2020;3.515
ambos sexos;69;alicante/alacant;1 de enero de 2020;19.935
ambos sexos;69;almeria;1 de enero de 2020;5.896
ambos sexos;69;araba/alava;1 de enero de 2020;3.517
ambos sexos;69;asturias;1 de enero de 2020;13.106
ambos sexos;69;avila;1 de enero de 2020;1.734
ambos sexos;69;badajoz;1 de enero de 2020;5.923
ambos sexos;69;balears, illes;1 de enero de 2020;10.232
ambos sexos;69;barcelona;1 de enero de 2020;52.472
ambos sexos;69;bizkaia;1 de enero de 2020;13.099
ambos sexos;69;burgos;1 de enero de 2020;3.960
ambos sexos;69;caceres;1 de enero de 2020;3.884
ambos sexos;69;cadiz;1 de enero de 2020;10.728
ambos sexos;69;cantabria;1 de enero de 2020;6.718
ambos sexos;69;castellon/castello;1 de enero de 2020;5.552
ambos sexos;69;ciudad real;1 de enero de 2020;4.632
ambos sexos;69;cordoba;1 de enero de 2020;6.194
ambos sexos;69;corunya, a;1 de enero de 2020;13.146
ambos sexos;69;cuenca;1 de enero de 2020;1.928
ambos sexos;69;gipuzkoa;1 de enero de 2020;8.062
ambos sexos;69;girona;1 de enero de 2020;7.325
ambos sexos;69;granada;1 de enero de 2020;8.142
ambos sexos;69;guadalajara;1 de enero de 2020;2.123
ambos sexos;69;huelva;1 de enero de 2020;4.467
ambos sexos;69;huesca;1 de enero de 2020;2.192
ambos sexos;69;jaen;1 de enero de 2020;5.150
ambos sexos;69;leon;1 de enero de 2020;5.438
ambos sexos;69;lleida;1 de enero de 2020;4.062
ambos sexos;69;lugo;1 de enero de 2020;4.019
ambos sexos;69;madrid;1 de enero de 2020;60.262
ambos sexos;69;malaga;1 de enero de 2020;15.345
ambos sexos;69;murcia;1 de enero de 2020;12.119
ambos sexos;69;navarra;1 de enero de 2020;6.296
ambos sexos;69;ourense;1 de enero de 2020;4.120
ambos sexos;69;palencia;1 de enero de 2020;1.981
ambos sexos;69;palmas, las;1 de enero de 2020;10.138
ambos sexos;69;pontevedra;1 de enero de 2020;10.498
ambos sexos;69;rioja, la;1 de enero de 2020;3.143
ambos sexos;69;salamanca;1 de enero de 2020;3.784
ambos sexos;69;santa cruz de tenerife;1 de enero de 2020;10.269
ambos sexos;69;segovia;1 de enero de 2020;1.512
ambos sexos;69;sevilla;1 de enero de 2020;15.636
ambos sexos;69;soria;1 de enero de 2020;987
ambos sexos;69;tarragona;1 de enero de 2020;7.824
ambos sexos;69;teruel;1 de enero de 2020;1.381
ambos sexos;69;toledo;1 de enero de 2020;5.945
ambos sexos;69;valencia/valencia;1 de enero de 2020;25.066
ambos sexos;69;valladolid;1 de enero de 2020;6.166
ambos sexos;69;zamora;1 de enero de 2020;2.164
ambos sexos;69;zaragoza;1 de enero de 2020;9.856
ambos sexos;69;ceuta;1 de enero de 2020;574
ambos sexos;69;melilla;1 de enero de 2020;535
ambos sexos;70;total nacional;1 de enero de 2020;466.130
ambos sexos;70;albacete;1 de enero de 2020;3.516
ambos sexos;70;alicante/alacant;1 de enero de 2020;20.243
ambos sexos;70;almeria;1 de enero de 2020;5.938
ambos sexos;70;araba/alava;1 de enero de 2020;3.726
ambos sexos;70;asturias;1 de enero de 2020;13.351
ambos sexos;70;avila;1 de enero de 2020;1.781
ambos sexos;70;badajoz;1 de enero de 2020;6.345
ambos sexos;70;balears, illes;1 de enero de 2020;10.255
ambos sexos;70;barcelona;1 de enero de 2020;55.232
ambos sexos;70;bizkaia;1 de enero de 2020;13.270
ambos sexos;70;burgos;1 de enero de 2020;4.032
ambos sexos;70;caceres;1 de enero de 2020;3.942
ambos sexos;70;cadiz;1 de enero de 2020;11.247
ambos sexos;70;cantabria;1 de enero de 2020;6.643
ambos sexos;70;castellon/castello;1 de enero de 2020;5.758
ambos sexos;70;ciudad real;1 de enero de 2020;4.791
